Item Id,SKU,Suitable For,Type,Features,Size,Brand,Material,Shape,Color,Personalized,Room,Country/Region of Manufacture,Pattern,MPN,Item Length,Item Width,Bundle Description,Custom Bundle,California Prop 65 Warning,
"265897247241","ZX9SFVH156273","","Rugs","","","Flowers First","","Rectangle","Green","","","","","FL1860107","","","","","",
"265807983158","ZX9GTMY7668","","Rugs","","","Micasa","Wool","Rectangle","Blue","","","","","MI1554783","","","","","",
"265730042068","ZX9GTMY9361","","Rugs","","","Micasa","","Rectangle","","","","","","MI1556954","","","","","",
"255728929713","ZX9GTMY12375","","Rugs","","","Micasa","Wool","Rectangle","Purple","","","","","MI1552350","","","","","",
"255737997627","ZX9GTMY8000","","Rugs","","","Micasa","Polyester","","Beige","","","","","MI2584507","","","","","",
"255737898056","ZX9GTMY13336","","Rugs","","","Micasa","Polyester","Rectangle","","","","","","MI1550700","","","","","",
"265887712755","ZX9GTMY12122","","Rugs","","","Micasa","Polyester","Rectangle","Red","","","","","MI1779315","","","","","",
"265884173782","ZX9GTMY13321","","Rugs","","","Micasa","Polyester","Rectangle","Beige","","","","","MI1557624","","","","","",
"255724986822","ZX9GTMY12133","","Rugs","","","Micasa","Polyester","Rectangle","Black","","","","","MI1557594","","","","","",
"255724931307","ZX9GTMY8051","","Rugs","","","Micasa","Polyester","Rectangle","Beige","","","","","MI1557663","","","","","",
"265884091974","ZX9GTMY7993","","Rugs","","","Micasa","Polyester","Rectangle","Red","","","","","MI1552418","","","","","",
"265896995855","ZX9OCNTR54120","Rug","Rugs","","","PalaceDesigns","","","Pink","","","","","PA2469746","","","","","",
"265884209214","ZX9PNOS467","Rug","Rugs","","","Work-of-Art","Chenille","","","","","","Tweed","WO2635568","","","","","",
"265684762544","ZX9PNOS3209","Rug","Rugs","","","Work-of-Art","Chenille","","Green","","","","","WO1605040","","","","","",
"265883800583","ZX9PNOS462","Rug","Rugs","","","Work-of-Art","Chenille","","","","","","","WO2635567","","","","","",
"255725235118","ZX9PNOS461","Rug","Rugs","","","Work-of-Art","Chenille","","Blue","","","","","WO2635566","","","","","",
"265896867816","ZX9MZNG1101","Rug","Rugs","","","ConfiguraciOn","","","Red","","","","","CO2465387","","","","","",
"255728668414","ZX9MZNG1192","Rug","Rugs","","","ConfiguraciOn","","","Yellow","","","","","CO2465388","","","","","",
"255725154042","ZX9MZNG1069","Rug","Rugs","","","ConfiguraciOn","","","Blue","","","","","CO2622631","","","","","",
"265884144023","ZX9MZNG1067","Rug","Rugs","","","ConfiguraciOn","","","Green","","","","","CO2622630","","","","","",
"265883901061","ZX9MZNG1178","Rug","Rugs","","","ConfiguraciOn","","","Blue","","","","","CO2622649","","","","","",
"265887827603","ZX9MZNG1097","Rug","Rugs","","","ConfiguraciOn","","","Black","","","","","CO2622637","","","","","",
"265884031151","ZX9MZNG1085","Rug","Rugs","","","ConfiguraciOn","","","White","","","","","CO2622636","","","","","",
"255724931220","ZX9MZNG1049","Rug","Rugs","","","ConfiguraciOn","","","Beige","","","","","CO2476837","","","","","",
"255725226292","ZX9MZNG1037","Rug","Rugs","","","ConfiguraciOn","","","Black","","","","","CO2622620","","","","","",
"255725288528","ZX9MZNG1045","Rug","Rugs","","","ConfiguraciOn","","","Blue","","","","","CO2622624","","","","","",
"255737974278","ZX9MZNG1043","Rug","Rugs","","","ConfiguraciOn","","","","","","","","CO2622622","","","","","",
"255738061291","ZX9GTMY9201","","Rugs","","","Micasa","Wool","Rectangle","Red","","","","","MI1556950","","","","","",
"265883906368","ZX9GTMY12640","","Rugs","","","Micasa","Wool","Rectangle","Blue","","","","","MI1542353","","","","","",
"255728707765","ZX9GTMY13171","","Rugs","","","Micasa","Wool","Rectangle","","","","","","MI1553376","","","","","",
"265729944222","ZX9GTMY8395","","Rugs","","","Micasa","Wool","Rectangle","Black","","","","","MI1542416","","","","","",
"265887814734","ZX9MZNG1205","Rug","Rugs","","","ConfiguraciOn","","","White","","","","","CO2465389","","","","","",
"265897242147","ZX9GTMY11257","","Rugs","","","Micasa","Wool","Round","Blue","","","","","MI1782606","","","","","",
"265887591421","ZX9GTMY7988","","Rugs","","","Micasa","Polyester","Round","White","","","","","MI2130753","","","","","",
"265887847578","ZX9GTMY10182","","Rugs","","","Micasa","Wool","Round","Black","","","","","MI1554650","","","","","",
"265887755128","ZX9GTMY10697","","Rugs","","","Micasa","Wool","Round","","","","","","MI1554672","","","","","",
"265884169011","ZX9GTMY8210","","Rugs","","","Micasa","Wool","Round","Green","","","","","MI1552420","","","","","",
"265695307754","ZX9GTMY8524","","Rugs","","","Micasa","Wool","Round","Gold","","","","","MI1814093","","","","","",
"255488911274","ZX9GTMY10289","","Rugs","","","Micasa","Wool","Round","","","","","","MI1776555","","","","","",
"255575089739","ZX9GTMY8389","","Rugs","","","Micasa","Wool","Round","Beige","","","","","MI1553419","","","","","",
"265884205497","ZX9GTMY11679","","Rugs","","","Micasa","Wool","Round","Beige","","","","","MI2248163","","","","","",
"265684859464","ZX9GTMY8039","","Rugs","","","Micasa","Wool","Round","Beige","","","","","MI1779332","","","","","",
"255534494632","ZX9GTMY12223","","Rugs","","","Micasa","Wool","Square","Blue","","","","","MI2130744","","","","","",
"265897158255","ZX9SFVH156274","","Rugs","","","Flowers First","","Rectangle","Green","","","","","FL1862494","","","","","",
"265896989774","ZX9GTMY12134","","Rugs","","","Micasa","Polyester","Rectangle","Black","","","","","MI1557053","","","","","",
"255728588558","ZX9GTMY10217","","Rugs","","","Micasa","Wool","Rectangle","Beige","","","","","MI1786526","","","","","",
"255737940627","ZX9GTMY8208","","Rugs","","","Micasa","Wool","Rectangle","Green","","","","","MI1556932","","","","","",
"255725179994","ZX9GTMY11255","","Rugs","","","Micasa","Wool","Rectangle","Blue","","","","","MI1550636","","","","","",
"255728669385","ZX9GTMY11692","","Rugs","","","Micasa","Wool","Rectangle","Beige","","","","","MI1557580","","","","","",
"255737947203","ZX9SFVH152752","","Rugs","","","Flowers First","","Rectangle","Blue","","","","","FL1887919","","","","","",
"265896973867","ZX9OCNTR43674","","Rugs","","","Dare2Decor","Wool","","","","","","","DA2144601","","","","","",
"265887597266","ZX9OCNTR44047","Rug","Rugs","","","PalaceDesigns","Polyester","","Gold","","","","","PA1847300","","","","","",
"265897099859","ZX9RDCI275","","Rugs","","","Auric","","","Green","","","Italy","","AU2643504","","","","","",
"255728589205","ZX9RDCI278","","Rugs","","","Auric","","","Green","","","Italy","","AU2643505","","","","","",
"265887797638","ZX9RDCI289","","Rugs","","","Auric","","","","","","Italy","","AU2484233","","","","","",
"265883880693","ZX9RDCI292","","Rugs","","","Auric","","","","","","Italy","","AU2643507","","","","","",
"255575116903","ZX9RDCI303","","Rugs","","","Auric","","","Blue","","","Italy","","AU485204","","","","","",
"255737776709","ZX9OCNTR44197","Rug","Rugs","","","PalaceDesigns","Wool","","","","","","","PA1835115","","","","","",
"265896996320","ZX9OCNTR44187","Rug","Rugs","","","PalaceDesigns","Wool","","","","","","","PA1835114","","","","","",
"255728913767","ZX9OCNTR44202","Rug","Rugs","","","PalaceDesigns","Wool","","","","","","","PA2144602","","","","","",
"255541640410","RTN29931","","Rugs","","","AFD Home","","","Green","","","","","12016114","","","","","",
"265680159924","RTN29932","","Rugs","","","AFD Home","","","Green","","","","","12016115","","","","","",
"255524080280","RTN29935","","Rugs","","","AFD Home","","","Green","","","","","12016118","","","","","",
"255574982487","MZNG1037","Rug","Rugs","","","Amazing Rugs","","","Black","","","","","A1003-811","","","","","",
"255575011363","MZNG1048","Rug","Rugs","","","Amazing Rugs","","","Beige","","","","","A1014-57","","","","","",
"255489022238","MZNG1101","","Rugs","","","Amazing Rugs","","","","","","","","AC1012-811","","","","","",
"255513041289","MZNG1105","","Rugs","","","Amazing Rugs","","","","","","","","AC1014-811","","","","","",
"255575005177","MZNG1108","","Rugs","","","Amazing Rugs","","","","","","","","AC1015-57","","","","","",
"265674029762","MZNG1109","","Rugs","","","Amazing Rugs","","","","","","","","AC1015-811","","","","","",
"255541589932","MZNG1107","","Rugs","","","Amazing Rugs","","","","","","","","AC1017-811","","","","","",
"255534507224","MZNG1192","","Rugs","","","Amazing Rugs","","","","","","","","AC1021 -811","","","","","",
"265697864778","MZNG1194","","Rugs","","","Amazing Rugs","","","","","","","","AC1024-811","","","","","",
"265729934916","MZNG1089","Rug","Rugs","","","Amazing Rugs","","","Brown","","","","","NL1003-811","","","","","",
"265729926788","MZNG1094","Rug","Rugs","","","Amazing Rugs","","","Red","","","","","NL1006-57","","","","","",
"255574965579","MZNG1077","Rug","Rugs","","","Amazing Rugs","","","Pink","","","","","NS2014-811","","","","","",
"255541604304","anji054","Rug","Rugs","","","Anji Mountain","Bamboo","","","","","","","AMB0085-0710","","","","","",
"255518202687","ANJI643","Rug","Rugs","","","Anji Mountain","Jute","","","","","","","AMB0338-0058","","","","","",
"255737850688","ANJI648","Rug","Rugs","","","Anji Mountain","Jute","","","","","","","AMB0340-069OV","","","","","",
"255528876241","ANJI549","Rug","Rugs","","","Anji Mountain","Jute","Round","","","","","","AMB0363-060R","","","","","",
"255725320286","anji136","","Rugs","","","Anji Mountain","Bamboo","","","","","","","AMB24005","","","","","",
"265883958192","anji137","","Rugs","","","Anji Mountain","Bamboo","","","","","","","AMB24006","","","","","",
"265887696456","anji080","Mat","Rugs","","","Anji Mountain","Bamboo","","","","","","","AMB24008","","","","","",
"265887819834","anji081","Mat","Rugs","","","Anji Mountain","Bamboo","","","","","","","AMB24009","","","","","",
"255728646561","anji135","","Rugs","","","Anji Mountain","Bamboo","","","","","","","AMB24013","","","","","",
"255724926029","ANJI633","","Rugs","","","Anji Mountain","Bamboo","","","","","","","AMB24050","","","","","",
"265897132788","ANJI634","","Rugs","","","Anji Mountain","Bamboo","","","","","","","AMB24051","","","","","",
"265887530990","ANJI636","","Rugs","","","Anji Mountain","Bamboo","","","","","","","AMB24053","","","","","",
"265897136036","ANJI637","","Rugs","","","Anji Mountain","Bamboo","","","","","","","AMB24054","","","","","",
"265674104285","ANJI186","Rug","Fireplaces","","","Anji Mountain Bamboo Rug Co.","Bamboo","","","","","","","AMB0300-0058","","","","","",
"265697891419","ANJIRL032","Rug","Rugs","","","Anji Mountain Bamboo Rug Co.","Bamboo","","","","","","Ribbed","AMB0308-0046","","","","","",
"265884208032","ANJIRL033","Rug","Rugs","","","Anji Mountain Bamboo Rug Co.","Bamboo","","","","","","Ribbed","AMB0308-0058","","","","","",
"255725039994","ANJI216","Rug","Fireplaces","","","Anji Mountain Bamboo Rug Co.","Bamboo","","","","","","","AMB24023W","","","","","",
"255724946694","ANJI221","Rug","Fireplaces","","","Anji Mountain Bamboo Rug Co.","Bamboo","","","","","","","AMB24034","","","","","",
"255524260026","ZX9SPRCH27110","","Rugs","","","DwellingDesigns","","","Black","","","","","DW1625134","","","","","",
"265887707258","ZX9WLLW348","","Rugs","","","Ricki&apos;s Rugs","","Oval","Red","","","","","RI2683891","","","","","",
"255489038859","ATWV2035","","Rugs","","","Artistic Weavers","","","","","","","","AWAH2036-2310","","","","","",
"265695265940","ATWV2036","","Rugs","","","Artistic Weavers","","","","","","","","AWAH2036-2312","","","","","",
"265674055332","ATWV2037","","Rugs","","","Artistic Weavers","","","","","","","","AWAH2036-2314","","","","","",
"255529070973","ATWV2038","","Rugs","","","Artistic Weavers","","","","","","","","AWAH2036-238","","","","","",
"255738039539","ATWV979","","Rugs","","","Artistic Weavers","","Round","","","","","","AWHP4020-6RD","","","","","",
"265897085719","ATWV1099","","Rugs","","","Artistic Weavers","","Round","","","","","","AWHP4028-6RD","","","","","",
"265695209302","ATWV1317","","Rugs","","","Artistic Weavers","","","","","","","","AWHR2050-2314","","","","","",
"265695156214","ATWV1728","","Rugs","","","Artistic Weavers","","","","","","","","AWHR2058-2310","","","","","",
"255513042298","ATWV1729","","Rugs","","","Artistic Weavers","","","","","","","","AWHR2058-2312","","","","","",
"255538993958","ATWV1731","","Rugs","","","Artistic Weavers","","","","","","","","AWHR2058-238","","","","","",
"265684602870","ATWV1743","","Rugs","","","Artistic Weavers","","","","","","","","AWHR2059-2310","","","","","",
"255518218529","ATWV1744","","Rugs","","","Artistic Weavers","","","","","","","","AWHR2059-2312","","","","","",
"255529036856","ATWV1746","","Rugs","","","Artistic Weavers","","","","","","","","AWHR2059-238","","","","","",
"265695199038","ATWV1978","","Rugs","","","Artistic Weavers","","","","","","Georgia","","AWHY2061-238","","","","","",
"265887599663","ATWV1995","","Rugs","","","Artistic Weavers","","Round","","","","Georgia","","AWHY2062-36RD","","","","","",
"265669325932","ATWV2008","","Rugs","","","Artistic Weavers","","","","","","Georgia","","AWHY2063-238","","","","","",
"265690754269","ATWV2236","","Rugs","","","Artistic Weavers","","","","","","","","AWMD1000-2310","","","","","",
"265669220025","ATWV2311","","Rugs","","","Artistic Weavers","","","","","","","","AWMD2073-2310","","","","","",
"265697866583","ATWV2313","","Rugs","","","Artistic Weavers","","","","","","","","AWMD2073-2314","","","","","",
"255737788380","ATWV2327","","Rugs","","","Artistic Weavers","","","","","","","","AWMD2078-2312","","","","","",
"255489041791","ATWV2328","","Rugs","","","Artistic Weavers","","","","","","","","AWMD2078-2314","","","","","",
"255539160894","ATWV5830","","Rugs","","","Artistic Weavers","","","","","","","","AWPL2232-28","","","","","",
"265674108869","ATWV2840","","Rugs","","","Artistic Weavers","","","","","","","","AWRS2130-2314","","","","","",
"265695172201","ATWV2841","","Rugs","","","Artistic Weavers","","","","","","","","AWRS2130-238","","","","","",
"265665360742","ATWV3003","","Rugs","","","Artistic Weavers","","","","","","","","AWRS2141-2310","","","","","",
"255738031844","ATWV3968","","Rugs","","","Artistic Weavers","","Round","","","","","","AWSR4034-36RD","","","","","",
"255737769948","ATWV3469","","Rugs","","","Artistic Weavers","","","Gold","","","","","AWUB2164-2312","","","","","",
"265665385414","ATWV3471","","Rugs","","","Artistic Weavers","","","Gold","","","","","AWUB2164-238","","","","","",
"255737977985","ATWV3474","","Rugs","","","Artistic Weavers","","Rectangle","","","","","","AWUB2164-46","","","","","",
"255737664914","ATWV3477","","Rugs","","","Artistic Weavers","","Round","Gold","","","","","AWUB2164-6RD","","","","","",
"255518236781","ATWV5660","","Rugs","","","Artistic Weavers","","","","","","","","HDA2390-2310","","","","","",
"255528821253","ATWV5666","","Rugs","","","Artistic Weavers","","","","","","","","HDA2391-2310","","","","","",
"265697798986","ATWV4985","","Rugs","","","Artistic Weavers","","","","","Lounge","","","LGE2293-28","","","","","",
"255489045269","ATWV14356","","Rugs","","","Artistic Weavers","","Rectangle","","","","","","STLA2443-28","","","","","",
"255534645807","ATWV14357","","Rugs","","","Artistic Weavers","","Rectangle","","","","","","STLA2443-46","","","","","",
"265690488196","ATWV14358","","Rugs","","","Artistic Weavers","","Rectangle","","","","","","STLA2443-576","","","","","",
"255737964628","ZX9ANJI633","","Rugs","","","Work-of-Art","Bamboo","","","","","","","WO2197925","","","","","",
"265887860621","ZX9ANJI636","","Rugs","","","Work-of-Art","Bamboo","","","","","","","WO2187183","","","","","",
"255725084124","ZX9ANJI634","","Rugs","","","Work-of-Art","Bamboo","","","","","","","WO2198186","","","","","",
"265896861149","ZX9ANJI637","","Rugs","","","Work-of-Art","Bamboo","","","","","","","WO2200610","","","","","",
"255728622239","ZX9ANJI221","Rug","Fireplaces","","","Work-of-Art","Bamboo","","","","","","","WO883606","","","","","",
"255737874373","ZX9ANJI216","Rug","Fireplaces","","","Work-of-Art","Bamboo","","","","","","","WO173581","","","","","",
